bdc_name,bdc_cik,company_name,business_description,investment_type,principal,cost,fair_value,industry_sector
Ares Capital Corporation,1287750,NBLY 2021-1 and KKR Nest Co-Invest L.P.,Operator of multiple franchise concepts primarily related to home maintenance or repairs,Limited partner interest,,9700000.0,12100000.0,Other
Ares Capital Corporation,1287750,Neptune Bidco US Inc. and Elliott Metron Co-Investor Aggregator L.P.,"Provider of audience insights, data and analytics to entertainment industry",First lien senior secured loan,80700000.0,76200000.0,72100000.0,Business Services
Ares Capital Corporation,1287750,Neptune Bidco US Inc. and Elliott Metron Co-Investor Aggregator L.P.,"Provider of audience insights, data and analytics to entertainment industry",First lien senior secured loan,97800000.0,91800000.0,87500000.0,Business Services
Ares Capital Corporation,1287750,Neptune Bidco US Inc. and Elliott Metron Co-Investor Aggregator L.P.,"Provider of audience insights, data and analytics to entertainment industry",First lien senior secured notes,52800000.0,51800000.0,49100000.0,Business Services
Ares Capital Corporation,1287750,Neptune Bidco US Inc. and Elliott Metron Co-Investor Aggregator L.P.,"Provider of audience insights, data and analytics to entertainment industry",Second lien senior secured loan,227500000.0,227400000.0,216200000.0,Business Services
Ares Capital Corporation,1287750,Neptune Bidco US Inc. and Elliott Metron Co-Investor Aggregator L.P.,"Provider of audience insights, data and analytics to entertainment industry",Limited partnership interests,,4099999.999999999,6100000.0,Business Services
Ares Capital Corporation,1287750,Neptune Bidco US Inc. and Elliott Metron Co-Investor Aggregator L.P.,"Provider of audience insights, data and analytics to entertainment industry",,,451300000.0,431000000.0,Business Services
Ares Capital Corporation,1287750,"North Haven Stack Buyer, LLC",Provider of environmental testing services,First lien senior secured revolving loan,1300000.0,1300000.0,1300000.0,Other
Ares Capital Corporation,1287750,"North Haven Stack Buyer, LLC",Provider of environmental testing services,First lien senior secured loan,9700000.0,9700000.0,9700000.0,Other
Ares Capital Corporation,1287750,"North Haven Stack Buyer, LLC",Provider of environmental testing services,First lien senior secured loan,4000000.0,4000000.0,4000000.0,Other
Ares Capital Corporation,1287750,"Priority Waste Holdings LLC, Priority Waste Holdings Indiana LLC and Priority Waste Super Holdings, LLC",Solid waste services provider,First lien senior secured loan,34500000.0,34100000.0,32799999.999999996,Other
Ares Capital Corporation,1287750,"Priority Waste Holdings LLC, Priority Waste Holdings Indiana LLC and Priority Waste Super Holdings, LLC",Solid waste services provider,First lien senior secured loan,11000000.0,10200000.0,10400000.0,Other
Ares Capital Corporation,1287750,"Priority Waste Holdings LLC, Priority Waste Holdings Indiana LLC and Priority Waste Super Holdings, LLC",Solid waste services provider,Warrant to purchase units of Class A common units,,600000.0,6000000.0,Other
Ares Capital Corporation,1287750,"Priority Waste Holdings LLC, Priority Waste Holdings Indiana LLC and Priority Waste Super Holdings, LLC",Solid waste services provider,Warrant to purchase units of Class A common units,,900000.0,1000000.0,Other
Ares Capital Corporation,1287750,"Priority Waste Holdings LLC, Priority Waste Holdings Indiana LLC and Priority Waste Super Holdings, LLC",Solid waste services provider,,,45800000.0,50200000.0,Other
Ares Capital Corporation,1287750,"Pritchard Industries, LLC and LJ Pritchard TopCo Holdings, LLC",Provider of janitorial and facilities management services,First lien senior secured loan,67000000.0,67000000.0,65900000.00000001,Real Estate
Ares Capital Corporation,1287750,"Pritchard Industries, LLC and LJ Pritchard TopCo Holdings, LLC",Provider of janitorial and facilities management services,First lien senior secured loan,12200000.0,12200000.0,12200000.0,Real Estate
Ares Capital Corporation,1287750,"Pritchard Industries, LLC and LJ Pritchard TopCo Holdings, LLC",Provider of janitorial and facilities management services,Class A units,,9000000.0,7700000.0,Real Estate
Ares Capital Corporation,1287750,"Pritchard Industries, LLC and LJ Pritchard TopCo Holdings, LLC",Provider of janitorial and facilities management services,,,88200000.0,85800000.0,Real Estate
Ares Capital Corporation,1287750,PS Operating Company LLC and PS Op Holdings LLC (5),Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured revolving loan,6800000.0,6400000.0,2600000.0,Food & Beverage
Ares Capital Corporation,1287750,PS Operating Company LLC and PS Op Holdings LLC (5),Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan,17200000.0,15500000.0,6500000.0,Food & Beverage
Ares Capital Corporation,1287750,PS Operating Company LLC and PS Op Holdings LLC (5),Specialty distributor and solutions provider to the swine and poultry markets,Common unit,,7400000.0,,Food & Beverage
Ares Capital Corporation,1287750,PS Operating Company LLC and PS Op Holdings LLC (5),Specialty distributor and solutions provider to the swine and poultry markets,,,29300000.0,9100000.0,Food & Beverage
Ares Capital Corporation,1287750,"PSC Parent, Inc.",Provider of operational services for US petrochemical and refining companies,First lien senior secured revolving loan,3400000.0,3400000.0,3400000.0,Other
Ares Capital Corporation,1287750,"PSC Parent, Inc.",Provider of operational services for US petrochemical and refining companies,First lien senior secured loan,49400000.0,49400000.0,49400000.0,Other
Ares Capital Corporation,1287750,"PSC Parent, Inc.",Provider of operational services for US petrochemical and refining companies,,,52800000.0,52800000.0,Other
Ares Capital Corporation,1287750,"PYE-Barker Fire & Safety, LLC",Provider of fire protection services and products,First lien senior secured revolving loan,500000.0,500000.0,500000.0,Other
Ares Capital Corporation,1287750,"PYE-Barker Fire & Safety, LLC",Provider of fire protection services and products,First lien senior secured loan,12700000.0,12700000.0,12700000.0,Other
Ares Capital Corporation,1287750,"PYE-Barker Fire & Safety, LLC",Provider of fire protection services and products,,,13200000.0,13200000.0,Other
Ares Capital Corporation,1287750,R2 Acquisition Corp.,Marketing services,Common stock,,200000.0,300000.0,Business Services
Ares Capital Corporation,1287750,RC V Tecmo Investor LLC,Technology based aggregator for facility maintenance services,Common member units,,8300000.000000001,16000000.0,Software/Technology
Ares Capital Corporation,1287750,"Registrar Intermediate, LLC and PSP Registrar Co-Investment Fund, L.P.",Provider of FDA registration and consulting services,First lien senior secured revolving loan,5400000.0,5400000.0,5400000.0,Business Services
Ares Capital Corporation,1287750,Rodeo AcquisitionCo LLC,Provider of food inspection and recovery services,First lien senior secured revolving loan,1000000.0,1000000.0,1000000.0,Food & Beverage
Ares Capital Corporation,1287750,Rodeo AcquisitionCo LLC,Provider of food inspection and recovery services,First lien senior secured loan,16600000.000000002,16600000.000000002,16600000.000000002,Food & Beverage
Ares Capital Corporation,1287750,Rodeo AcquisitionCo LLC,Provider of food inspection and recovery services,,,17600000.0,17600000.0,Food & Beverage
Ares Capital Corporation,1287750,Saturn Purchaser Corp.,Private aviation management company,First lien senior secured loan,1700000.0,1700000.0,1700000.0,Transportation & Logistics
Ares Capital Corporation,1287750,"Schill Landscaping and Lawn Care Services LLC, Tender Lawn Care ULC and Landscape Parallel Partners, L.P. (15)","Provider of landscape design and planning, and snow removal services",First lien senior secured revolving loan,600000.0,600000.0,600000.0,Other
Ares Capital Corporation,1287750,"Schill Landscaping and Lawn Care Services LLC, Tender Lawn Care ULC and Landscape Parallel Partners, L.P. (15)","Provider of landscape design and planning, and snow removal services",First lien senior secured loan,3400000.0,3400000.0,3400000.0,Other
Ares Capital Corporation,1287750,"Schill Landscaping and Lawn Care Services LLC, Tender Lawn Care ULC and Landscape Parallel Partners, L.P. (15)","Provider of landscape design and planning, and snow removal services",Class A units,,21500000.0,31400000.0,Other
Ares Capital Corporation,1287750,"Schill Landscaping and Lawn Care Services LLC, Tender Lawn Care ULC and Landscape Parallel Partners, L.P. (15)","Provider of landscape design and planning, and snow removal services",,,25500000.0,35400000.0,Other
Ares Capital Corporation,1287750,"Shermco Intermediate Holdings, Inc.",Provider of electrician services,First lien senior secured revolving loan,2300000.0,2200000.0,2300000.0,Energy & Utilities
Ares Capital Corporation,1287750,"Shermco Intermediate Holdings, Inc.",Provider of electrician services,First lien senior secured loan,5100000.0,5100000.0,5100000.0,Energy & Utilities
Ares Capital Corporation,1287750,"Shermco Intermediate Holdings, Inc.",Provider of electrician services,First lien senior secured loan,1300000.0,1300000.0,1300000.0,Energy & Utilities
Ares Capital Corporation,1287750,"Shermco Intermediate Holdings, Inc.",Provider of electrician services,,,8600000.0,8700000.0,Energy & Utilities
Ares Capital Corporation,1287750,"SSE Buyer, Inc., Supply Source Enterprises, Inc., Impact Products LLC, The Safety Zone, LLC and SSE Parent, LP","Manufacturer and distributor of personal protection equipment, commercial cleaning, maintenance and safety products",Limited partnership class A-1 units,,1100000.0,,Industrial/Manufacturing
Ares Capital Corporation,1287750,"SSE Buyer, Inc., Supply Source Enterprises, Inc., Impact Products LLC, The Safety Zone, LLC and SSE Parent, LP","Manufacturer and distributor of personal protection equipment, commercial cleaning, maintenance and safety products",Limited partnership class A-2 units,,1100000.0,,Industrial/Manufacturing
Ares Capital Corporation,1287750,"SSE Buyer, Inc., Supply Source Enterprises, Inc., Impact Products LLC, The Safety Zone, LLC and SSE Parent, LP","Manufacturer and distributor of personal protection equipment, commercial cleaning, maintenance and safety products",,,2200000.0,,Industrial/Manufacturing
Ares Capital Corporation,1287750,"SV Newco 2, Inc. and Site 2020 Incorporated",Provider of outsourced traffic control safety services,First lien senior secured loan,22500000.0,22500000.0,22500000.0,Other
Ares Capital Corporation,1287750,"Systems Planning and Analysis, Inc.",Provider of systems engineering and technical assistance,First lien senior secured loan,1000000.0,1000000.0,1000000.0,Software/Technology
Ares Capital Corporation,1287750,"The Hiller Companies, LLC",Provider of fire protection and life safety products,First lien senior secured loan,41500000.0,41500000.0,41500000.0,Other
Ares Capital Corporation,1287750,"Thermostat Purchaser III, Inc.",Provider of commercial HVAC equipment maintenance and repair services,First lien senior secured revolving loan,2400000.0,2400000.0,2400000.0,Industrial/Manufacturing
Ares Capital Corporation,1287750,"Thermostat Purchaser III, Inc.",Provider of commercial HVAC equipment maintenance and repair services,First lien senior secured revolving loan,1200000.0,1200000.0,1200000.0,Industrial/Manufacturing
Ares Capital Corporation,1287750,"TSS Buyer, LLC","Provider of outsourced testing, inspection, certification, and compliance services to healthcare and life sciences end markets",First lien senior secured loan,2100000.0,2100000.0,2100000.0,Healthcare Services
Ares Capital Corporation,1287750,UP Intermediate II LLC and UPBW Blocker LLC,"Provider of essential mechanical, electrical and plumbing services to commercial customers",First lien senior secured loan,4800000.0,4800000.0,4800000.0,Industrial/Manufacturing
