bdc_name,bdc_cik,company_name,holder_count,is_shared,other_holders,investment_type,industry_sector,business_description,fair_value_millions,principal_millions,cost_millions,fair_value,principal,cost,has_business_desc,industry_classified
Ares Capital Corporation,1287750,UP Intermediate II LLC and UPBW Blocker LLC,1,False,,First lien senior secured loan,Industrial/Manufacturing,"Provider of essential mechanical, electrical and plumbing services to commercial customers",4.8,4.8,4.8,4800000.0,4800000.0,4800000.0,True,True
Ares Capital Corporation,1287750,UP Intermediate II LLC and UPBW Blocker LLC,1,False,,Common units,Industrial/Manufacturing,"Provider of essential mechanical, electrical and plumbing services to commercial customers",5.5,,6.0,5500000.0,,6000000.0,True,True
Ares Capital Corporation,1287750,UP Intermediate II LLC and UPBW Blocker LLC,1,False,,Common units,Industrial/Manufacturing,"Provider of essential mechanical, electrical and plumbing services to commercial customers",0.4,,0.3,400000.0,,300000.0,True,True
Ares Capital Corporation,1287750,UP Intermediate II LLC and UPBW Blocker LLC,1,False,,,Industrial/Manufacturing,"Provider of essential mechanical, electrical and plumbing services to commercial customers",10.7,,11.1,10700000.0,,11100000.0,True,True
Ares Capital Corporation,1287750,"Valcourt Holdings II, LLC and Jobs Holdings, Inc.",1,False,,First lien senior secured loan,Energy & Utilities,Provider of window cleaning and building facade maintenance and restoration services,55.9,55.9,55.9,55900000.0,55900000.0,55900000.0,True,True
Ares Capital Corporation,1287750,"Visual Edge Technology, Inc. (5)",1,False,,First lien senior secured loan,Industrial/Manufacturing,Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,33.6,33.6,33.3,33600000.0,33600000.0,33299999.999999996,True,True
Ares Capital Corporation,1287750,"Visual Edge Technology, Inc. (5)",1,False,,Senior preferred stock,Industrial/Manufacturing,Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,45.1,,47.2,45100000.0,,47200000.0,True,True
Ares Capital Corporation,1287750,"Visual Edge Technology, Inc. (5)",1,False,,Warrant to purchase shares of common stock,Industrial/Manufacturing,Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,,,3.9,,,3900000.0,True,True
Ares Capital Corporation,1287750,"Visual Edge Technology, Inc. (5)",1,False,,,Industrial/Manufacturing,Provider of outsourced office solutions with a focus on printer and copier equipment and other parts and supplies,78.7,,84.4,78700000.0,,84400000.0,True,True
Ares Capital Corporation,1287750,"VRC Companies, LLC",1,False,,Senior subordinated loan,Other,Provider of records and information management services,5.2,5.2,5.3,5200000.0,5200000.0,5300000.0,True,False
Ares Capital Corporation,1287750,"W.S. Connelly & Co., LLC and WSC Ultimate Holdings, LLC",1,False,,First lien senior secured loan,Other,"Provider of agronomics products for landscapers, contractors and golf course end users",17.1,17.3,17.3,17100000.0,17300000.0,17300000.0,True,False
Ares Capital Corporation,1287750,"W.S. Connelly & Co., LLC and WSC Ultimate Holdings, LLC",1,False,,Class A preferred units,Other,"Provider of agronomics products for landscapers, contractors and golf course end users",0.9,,1.0,900000.0,,1000000.0,True,False
Ares Capital Corporation,1287750,"W.S. Connelly & Co., LLC and WSC Ultimate Holdings, LLC",1,False,,,Other,"Provider of agronomics products for landscapers, contractors and golf course end users",18.0,,18.3,18000000.0,,18300000.0,True,False
Ares Capital Corporation,1287750,"Wash Encore Holdings, LLC",1,False,,First lien senior secured loan,Healthcare Services,Provider of outsourced healthcare linen management solutions,96.5,96.5,96.5,96500000.0,96500000.0,96500000.0,True,True
Ares Capital Corporation,1287750,"Wash Encore Holdings, LLC",1,False,,First lien senior secured loan,Healthcare Services,Provider of outsourced healthcare linen management solutions,16.6,16.6,16.4,16600000.000000002,16600000.000000002,16399999.999999998,True,True
Ares Capital Corporation,1287750,"Wash Encore Holdings, LLC",1,False,,,Healthcare Services,Provider of outsourced healthcare linen management solutions,113.1,,112.9,113100000.0,,112900000.0,True,True
Ares Capital Corporation,1287750,"XIFIN, Inc. and ACP Charger Co-Invest LLC",1,False,,First lien senior secured revolving loan,Hospitality,Revenue cycle management provider to labs,5.3,5.7,5.7,5300000.0,5700000.0,5700000.0,True,True
Ares Capital Corporation,1287750,"XIFIN, Inc. and ACP Charger Co-Invest LLC",1,False,,First lien senior secured loan,Hospitality,Revenue cycle management provider to labs,0.1,0.1,0.1,100000.0,100000.0,100000.0,True,True
Ares Capital Corporation,1287750,"XIFIN, Inc. and ACP Charger Co-Invest LLC",1,False,,First lien senior secured loan,Hospitality,Revenue cycle management provider to labs,34.4,37.0,36.8,34400000.0,37000000.0,36800000.0,True,True
Ares Capital Corporation,1287750,"XIFIN, Inc. and ACP Charger Co-Invest LLC",1,False,,Class A units,Hospitality,Revenue cycle management provider to labs,1.7,,1.8,1700000.0,,1800000.0,True,True
Ares Capital Corporation,1287750,"XIFIN, Inc. and ACP Charger Co-Invest LLC",1,False,,Class B units,Hospitality,Revenue cycle management provider to labs,0.8,,0.9,800000.0,,900000.0,True,True
FS KKR Capital Corp,1422183,Alpha Financial Markets Consulting PLC,1,False,,,Unknown,,5.8,4.5,5.8,5800000.0,4500000.0,5800000.0,False,False
FS KKR Capital Corp,1422183,American Vision Partners,1,False,,,Unknown,,5.0,,5.0,5000000.0,,5000000.0,False,False
FS KKR Capital Corp,1422183,American Vision Partners,1,False,,,Unknown,,89.9,90.5,90.2,89900000.0,90500000.0,90200000.0,False,False
FS KKR Capital Corp,1422183,American Vision Partners,1,False,,,Unknown,,2.8,2.8,2.8,2800000.0,2800000.0,2800000.0,False,False
FS KKR Capital Corp,1422183,Amerivet Partners Management Inc,1,False,,,Unknown,,67.6,67.6,67.4,67600000.0,67600000.0,67400000.0,False,False
FS KKR Capital Corp,1422183,Amerivet Partners Management Inc,1,False,,,Unknown,,8.4,8.4,8.4,8400000.0,8400000.0,8400000.0,False,False
FS KKR Capital Corp,1422183,Apex Group Limited,1,False,,,Unknown,,2.5,2.4,2.4,2500000.0,2400000.0,2400000.0,False,False
FS KKR Capital Corp,1422183,Apex Service Partners LLC,1,False,,,Unknown,,3.5,3.5,3.5,3500000.0,3500000.0,3500000.0,False,False
FS KKR Capital Corp,1422183,Apex Service Partners LLC,1,False,,,Unknown,,9.0,9.0,9.0,9000000.0,9000000.0,9000000.0,False,False
FS KKR Capital Corp,1422183,Apex Service Partners LLC,1,False,,,Unknown,,93.8,93.7,92.8,93800000.0,93700000.0,92800000.0,False,False
FS KKR Capital Corp,1422183,Apex Service Partners LLC,1,False,,,Unknown,,1.6,1.6,1.6,1600000.0,1600000.0,1600000.0,False,False
FS KKR Capital Corp,1422183,Apex Service Partners LLC,1,False,,,Unknown,,22.2,22.1,22.1,22200000.0,22100000.0,22100000.0,False,False
FS KKR Capital Corp,1422183,Arcfield Acquisition Corp,1,False,,,Unknown,,6.0,6.0,6.0,6000000.0,6000000.0,6000000.0,False,False
FS KKR Capital Corp,1422183,Arcos LLC/VA,1,False,,,Unknown,,11.9,12.9,12.8,11900000.0,12900000.0,12800000.0,False,False
FS KKR Capital Corp,1422183,Arcos LLC/VA,1,False,,,Unknown,,4.2,4.5,4.5,4200000.0,4500000.0,4500000.0,False,False
FS KKR Capital Corp,1422183,Area Wide Protective Inc,1,False,,,Unknown,,19.2,19.2,19.1,19200000.0,19200000.0,19100000.0,False,False
FS KKR Capital Corp,1422183,Area Wide Protective Inc,1,False,,,Unknown,,12.1,12.1,12.1,12100000.0,12100000.0,12100000.0,False,False
FS KKR Capital Corp,1422183,Arrotex Australia Group Pty Ltd,1,False,,,Unknown,,4.3,,4.6,4300000.0,,4600000.0,False,False
FS KKR Capital Corp,1422183,Arrotex Australia Group Pty Ltd,1,False,,,Unknown,,2.4,3.7,2.5,2400000.0,3700000.0,2500000.0,False,False
FS KKR Capital Corp,1422183,ATX Networks Corp,1,False,,,Unknown,,15.3,,15.3,15300000.0,,15300000.0,False,False
FS KKR Capital Corp,1422183,ATX Networks Corp,1,False,,,Unknown,,50.6,50.6,50.6,50600000.0,50600000.0,50600000.0,False,False
FS KKR Capital Corp,1422183,ATX Networks Corp,1,False,,,Unknown,,37.0,37.0,36.4,37000000.0,37000000.0,36400000.0,False,False
FS KKR Capital Corp,1422183,ATX Networks Corp,1,False,,,Unknown,,5.4,5.4,5.4,5400000.0,5400000.0,5400000.0,False,False
FS KKR Capital Corp,1422183,Avetta LLC,1,False,,,Unknown,,14.9,15.0,14.8,14900000.0,15000000.0,14800000.0,False,False
FS KKR Capital Corp,1422183,Avetta LLC,1,False,,,Unknown,,2.6,2.6,2.6,2600000.0,2600000.0,2600000.0,False,False
FS KKR Capital Corp,1422183,Avetta LLC,1,False,,,Unknown,,3.7,3.7,3.7,3700000.0,3700000.0,3700000.0,False,False
FS KKR Capital Corp,1422183,BDO USA PA,1,False,,,Unknown,,28.1,28.1,27.6,28100000.0,28100000.0,27600000.0,False,False
FS KKR Capital Corp,1422183,Belk Inc,1,False,,,Unknown,,29.5,29.4,29.4,29500000.0,29400000.0,29400000.0,False,False
FS KKR Capital Corp,1422183,BGB Group LLC,1,False,,,Unknown,,107.7,108.9,108.3,107700000.0,108900000.0,108300000.0,False,False
FS KKR Capital Corp,1422183,BGB Group LLC,1,False,,,Unknown,,7.3,7.4,7.4,7300000.0,7400000.0,7400000.0,False,False
FS KKR Capital Corp,1422183,Bloom Fresh International Limited,1,False,,,Unknown,,7.7,,7.9,7700000.0,,7900000.0,False,False
FS KKR Capital Corp,1422183,Bowery Farming Inc,1,False,,,Unknown,,,,54.2,,,54200000.0,False,False
FS KKR Capital Corp,1422183,Bowery Farming Inc,1,False,,,Unknown,,7.2,15.6,14.7,7200000.0,15600000.0,14700000.0,False,False
FS KKR Capital Corp,1422183,Bowery Farming Inc,1,False,,,Unknown,,2.8,6.2,5.9,2800000.0,6200000.0,5900000.0,False,False
FS KKR Capital Corp,1422183,Cadence Education LLC,1,False,,,Unknown,,4.6,4.6,4.6,4600000.0,4600000.0,4600000.0,False,False
FS KKR Capital Corp,1422183,Cadence Education LLC,1,False,,,Unknown,,8.5,8.5,8.5,8500000.0,8500000.0,8500000.0,False,False
FS KKR Capital Corp,1422183,Cadence Education LLC,1,False,,,Unknown,,9.8,9.8,9.8,9800000.0,9800000.0,9800000.0,False,False
FS KKR Capital Corp,1422183,Carrier Fire Protection,1,False,,,Unknown,,9.7,9.7,9.7,9700000.0,9700000.0,9700000.0,False,False
FS KKR Capital Corp,1422183,Carrier Fire Protection,1,False,,,Unknown,,0.3,0.3,0.3,300000.0,300000.0,300000.0,False,False
FS KKR Capital Corp,1422183,Carrier Fire Protection,1,False,,,Unknown,,2.5,,2.6,2500000.0,,2600000.0,False,False
FS KKR Capital Corp,1422183,Carrier Fire Protection,1,False,,,Unknown,,2.6,,2.6,2600000.0,,2600000.0,False,False
FS KKR Capital Corp,1422183,Carrier Fire Protection,1,False,,,Unknown,,2.3,2.3,2.3,2300000.0,2300000.0,2300000.0,False,False
FS KKR Capital Corp,1422183,CFC Underwriting Ltd,1,False,,,Unknown,,5.7,,5.7,5700000.0,,5700000.0,False,False
FS KKR Capital Corp,1422183,Circana Group (f.k.a. NPD Group),1,False,,,Unknown,,0.2,,0.2,200000.0,,200000.0,False,False
FS KKR Capital Corp,1422183,Circana Group (f.k.a. NPD Group),1,False,,,Unknown,,19.8,19.6,19.6,19800000.0,19600000.0,19600000.0,False,False
FS KKR Capital Corp,1422183,Circana Group (f.k.a. NPD Group),1,False,,,Unknown,,0.8,0.8,0.8,800000.0,800000.0,800000.0,False,False
FS KKR Capital Corp,1422183,Civica Group Ltd,1,False,,,Unknown,,3.1,,3.2,3100000.0,,3200000.0,False,False
FS KKR Capital Corp,1422183,Civica Group Ltd,1,False,,,Unknown,,6.4,5.0,6.4,6400000.0,5000000.0,6400000.0,False,False
FS KKR Capital Corp,1422183,Civica Group Ltd,1,False,,,Unknown,,4.6,3.6,4.4,4600000.0,3600000.0,4400000.0,False,False
FS KKR Capital Corp,1422183,Clarience Technologies LLC,1,False,,,Unknown,,160.5,,157.5,160500000.0,,157500000.0,False,False
FS KKR Capital Corp,1422183,Clarience Technologies LLC,1,False,,,Unknown,,21.7,21.7,21.7,21700000.0,21700000.0,21700000.0,False,False
FS KKR Capital Corp,1422183,Clarience Technologies LLC,1,False,,,Unknown,,21.9,21.7,21.7,21900000.0,21700000.0,21700000.0,False,False
FS KKR Capital Corp,1422183,CLEAResult Consulting Inc,1,False,,,Unknown,,18.0,18.2,18.0,18000000.0,18200000.0,18000000.0,False,False
FS KKR Capital Corp,1422183,CLEAResult Consulting Inc,1,False,,,Unknown,,1.4,1.4,1.4,1400000.0,1400000.0,1400000.0,False,False
FS KKR Capital Corp,1422183,CLEAResult Consulting Inc,1,False,,,Unknown,,4.5,4.5,4.5,4500000.0,4500000.0,4500000.0,False,False
FS KKR Capital Corp,1422183,CLEAResult Consulting Inc,1,False,,,Unknown,,1.7,1.7,1.7,1700000.0,1700000.0,1700000.0,False,False
FS KKR Capital Corp,1422183,Community Brands Inc,1,False,,,Unknown,,39.9,39.9,39.5,39900000.0,39900000.0,39500000.0,False,False
FS KKR Capital Corp,1422183,Community Brands Inc,1,False,,,Unknown,,15.7,15.7,15.7,15700000.0,15700000.0,15700000.0,False,False
FS KKR Capital Corp,1422183,Consilium Safety Group AB,1,False,,,Unknown,,25.8,,26.5,25800000.0,,26500000.0,False,False
FS KKR Capital Corp,1422183,Corsearch Intermediate Inc,1,False,,,Unknown,,30.1,,29.0,30100000.0,,29000000.0,False,False
FS KKR Capital Corp,1422183,CSafe Global,1,False,,,Unknown,,88.6,87.7,87.6,88600000.0,87700000.0,87600000.0,False,False
FS KKR Capital Corp,1422183,CSafe Global,1,False,,,Unknown,,19.5,,19.7,19500000.0,,19700000.0,False,False
FS KKR Capital Corp,1422183,CSafe Global,1,False,,,Unknown,,8.1,,8.1,8100000.0,,8100000.0,False,False
FS KKR Capital Corp,1422183,CSafe Global,1,False,,,Unknown,,3.5,3.5,3.5,3500000.0,3500000.0,3500000.0,False,False
FS KKR Capital Corp,1422183,Dechra Pharmaceuticals Ltd,1,False,,,Unknown,,3.7,3.7,3.6,3700000.0,3700000.0,3600000.0,False,False
FS KKR Capital Corp,1422183,Dechra Pharmaceuticals Ltd,1,False,,,Unknown,,3.5,,3.4,3500000.0,,3400000.0,False,False
FS KKR Capital Corp,1422183,Dental Care Alliance Inc,1,False,,,Unknown,,107.3,,107.6,107300000.0,,107600000.0,False,False
FS KKR Capital Corp,1422183,Dental365 LLC,1,False,,,Unknown,,0.5,0.5,0.5,500000.0,500000.0,500000.0,False,False
FS KKR Capital Corp,1422183,Dental365 LLC,1,False,,,Unknown,,21.5,21.5,21.5,21500000.0,21500000.0,21500000.0,False,False
FS KKR Capital Corp,1422183,Dental365 LLC,1,False,,,Unknown,,5.1,5.1,5.1,5100000.0,5100000.0,5100000.0,False,False
FS KKR Capital Corp,1422183,Dental365 LLC,1,False,,,Unknown,,4.6,4.6,4.6,4600000.0,4600000.0,4600000.0,False,False
FS KKR Capital Corp,1422183,Dental365 LLC,1,False,,,Unknown,,8.6,8.6,8.6,8600000.0,8600000.0,8600000.0,False,False
FS KKR Capital Corp,1422183,DOC Generici Srl,1,False,,,Unknown,,12.0,,11.4,12000000.0,,11400000.0,False,False
FS KKR Capital Corp,1422183,DOC Generici Srl,1,False,,,Unknown,,2.5,2.4,2.3,2500000.0,2400000.0,2300000.0,False,False
