adsh	cik	name	form	filed	period	ddate	tag	version	label	segments	value	indexurl
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		PennantPark Investment Corporation	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		20-8250744	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		297-9500	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	Security12bTitle	dei/2025	Title of 12(b) Security		Common Stock, par value $0.001 per share	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	SecurityExchangeName	dei/2025	Security Exchange Name		NYSE	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	TradingSymbol	dei/2025	Trading Symbol		PNNT	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007541	1383414	PENNANTPARK INVESTMENT CORP	8-K	20251124	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1383414/000117184325007541/0001171843-25-007541/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	CityAreaCode	dei/2025	City Area Code		786	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-24	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		1691 Michigan Avenue	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		Miami Beach	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		33139	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		FL	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001504619	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		false	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-00891	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		PennantPark Floating Rate Capital Ltd.	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		27-3794690	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		297-9500	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	Security12bTitle	dei/2025	Title of 12(b) Security		Common Stock, par value $0.001 per share	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	SecurityExchangeName	dei/2025	Security Exchange Name		NYSE	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	TradingSymbol	dei/2025	Trading Symbol		PFLT	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001171843-25-007542	1504619	PENNANTPARK FLOATING RATE CAPITAL LTD.	8-K	20251124	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1504619/000117184325007542/0001171843-25-007542/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	CityAreaCode	dei/2025	City Area Code		(310)	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-10-30	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		11100 Santa Monica Blvd.	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		Suite 2000	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		Los Angeles	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		90025	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		CA	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001633336	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		false	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityFileNumber	dei/2025	Entity File Number		814-01132	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityRegistrantName	dei/2025	Entity Registrant Name		Crescent Capital BDC, Inc.	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		47-3162282	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	LocalPhoneNumber	dei/2025	Local Phone Number		235-5900	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	Security12bTitle	dei/2025	Title of 12(b) Security	StatementClassOfStockAxis(us-gaap/2025)=CommonStockMember(us-gaap/2025);	Common Stock, $0.001 par value per share	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	Security12bTitle	dei/2025	Title of 12(b) Security	StatementClassOfStockAxis(us-gaap/2025)=DeferrableNotesMember(us-gaap/2025);	5.00% Notes due 2026	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	SecurityExchangeName	dei/2025	Security Exchange Name	StatementClassOfStockAxis(us-gaap/2025)=CommonStockMember(us-gaap/2025);	NASDAQ	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	SecurityExchangeName	dei/2025	Security Exchange Name	StatementClassOfStockAxis(us-gaap/2025)=DeferrableNotesMember(us-gaap/2025);	NYSE	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	TradingSymbol	dei/2025	Trading Symbol	StatementClassOfStockAxis(us-gaap/2025)=CommonStockMember(us-gaap/2025);	CCAP	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	TradingSymbol	dei/2025	Trading Symbol	StatementClassOfStockAxis(us-gaap/2025)=DeferrableNotesMember(us-gaap/2025);	FCRX	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262594	1633336	CRESCENT CAPITAL BDC, INC.	8-K	20251103	20251031	20251031	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1633336/000119312525262594/0001193125-25-262594/-index.htm
0001193125-25-262599	1920145	GOLDMAN SACHS PRIVATE CREDIT CORP.	8-K	20251103	20251031	20251031	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1920145/000119312525262599/0001193125-25-262599/-index.htm
0001193125-25-262599	1920145	GOLDMAN SACHS PRIVATE CREDIT CORP.	8-K	20251103	20251031	20251031	CityAreaCode	dei/2025	City Area Code		(312)	https://www.sec.gov/Archives/edgar/data/1920145/000119312525262599/0001193125-25-262599/-index.htm
0001193125-25-262599	1920145	GOLDMAN SACHS PRIVATE CREDIT CORP.	8-K	20251103	20251031	20251031	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-10-30	https://www.sec.gov/Archives/edgar/data/1920145/000119312525262599/0001193125-25-262599/-index.htm
0001193125-25-262599	1920145	GOLDMAN SACHS PRIVATE CREDIT CORP.	8-K	20251103	20251031	20251031	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1920145/000119312525262599/0001193125-25-262599/-index.htm
0001193125-25-262599	1920145	GOLDMAN SACHS PRIVATE CREDIT CORP.	8-K	20251103	20251031	20251031	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		200 West Street	https://www.sec.gov/Archives/edgar/data/1920145/000119312525262599/0001193125-25-262599/-index.htm
0001193125-25-262599	1920145	GOLDMAN SACHS PRIVATE CREDIT CORP.	8-K	20251103	20251031	20251031	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1920145/000119312525262599/0001193125-25-262599/-index.htm
0001193125-25-262599	1920145	GOLDMAN SACHS PRIVATE CREDIT CORP.	8-K	20251103	20251031	20251031	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10202	https://www.sec.gov/Archives/edgar/data/1920145/000119312525262599/0001193125-25-262599/-index.htm
